run	randomSeed	numHumans	numZombies	numHunters	gestationPeriod
10558	-1506489597	10	15	1	5
10560	-1506489521	10	15	1	50
10562	-1506487676	10	15	5	10
10564	-1506480561	10	15	10	5
10566	-1506476710	10	15	10	50
10568	-1506476559	10	20	1	10
10570	-1506475929	10	20	5	5
10572	-1506475823	10	20	5	50
10574	-1506473540	10	20	10	10
10576	-1506472345	50	1	1	5
10578	-1506470826	50	1	1	50
10580	-1506470505	50	1	5	10
10582	-1506470093	50	1	10	5
10584	-1506469999	50	1	10	50
10586	-1506468038	50	5	1	10
10588	-1506445257	50	5	5	5
10590	-1506445159	50	5	5	50
10592	-1506444075	50	5	10	10
10594	-1506442327	50	10	1	5
10596	-1506441398	50	10	1	50
10598	-1506438589	50	10	5	10
10600	-1506438485	50	10	10	5
10602	-1506438459	50	10	10	50
10604	-1506436503	50	15	1	10
10606	-1506436438	50	15	5	5
10608	-1506434590	50	15	5	50
10610	-1506433826	50	15	10	10
10612	-1506433079	50	20	1	5
10614	-1506432970	50	20	1	50
10616	-1506432785	50	20	5	10
10618	-1506419205	50	20	10	5
10620	-1506415201	50	20	10	50
10622	-1506414025	100	1	1	10
10624	-1506411842	100	1	5	5
10626	-1506411763	100	1	5	50
10628	-1506411589	100	1	10	10
10630	-1506411490	100	5	1	5
10632	-1506408598	100	5	1	50
10634	-1506407366	100	5	5	10
10636	-1506407299	100	5	10	5
10638	-1506407225	100	5	10	50
10640	-1506406146	100	10	1	10
10642	-1506406071	100	10	5	5
10644	-1506405460	100	10	5	50
10646	-1506405416	100	10	10	10
10648	-1506405362	100	15	1	5
10650	-1506405299	100	15	1	50
10652	-1506403397	100	15	5	10
10654	-1506401190	100	15	10	5
10656	-1506397292	100	15	10	50
10658	-1506392934	100	20	1	10
10660	-1506389068	100	20	5	5
10662	-1506389006	100	20	5	50
10664	-1506388125	100	20	10	10
10666	-1506388033	10	1	1	5
10668	-1506387954	10	1	1	50
10670	-1506387908	10	1	5	10
10672	-1506387681	10	1	10	5
10674	-1506385045	10	1	10	50
10676	-1506380467	10	5	1	10
10678	-1506380360	10	5	5	5
10680	-1506380222	10	5	5	50
10682	-1506375775	10	5	10	10
10684	-1506367574	10	10	1	5
10686	-1506327441	10	10	1	50
10688	-1506327388	10	10	5	10
10690	-1506325641	10	10	10	5
10692	-1506324335	10	10	10	50
10694	-1506319842	10	15	1	10
10696	-1506318175	10	15	5	5
10698	-1506316196	10	15	5	50
10700	-1506314046	10	15	10	10
10702	-1506302099	10	20	1	5
10704	-1506301713	10	20	1	50
10706	-1506294404	10	20	5	10
10708	-1506294071	10	20	10	5
10710	-1506284843	10	20	10	50
10712	-1506284776	50	1	1	10
10714	-1506284251	50	1	5	5
10716	-1506284117	50	1	5	50
10718	-1506283942	50	1	10	10
10720	-1506277197	50	5	1	5
10722	-1506276989	50	5	1	50
10724	-1506261214	50	5	5	10
10726	-1506260917	50	5	10	5
10728	-1506259513	50	5	10	50
10730	-1506258805	50	10	1	10
10732	-1506253891	50	10	5	5
10734	-1506253115	50	10	5	50
10736	-1506247563	50	10	10	10
10738	-1506246751	50	15	1	5
10740	-1506230493	50	15	1	50
10742	-1506227198	50	15	5	10
10744	-1506227020	50	15	10	5
10746	-1506221722	50	15	10	50
10748	-1506220792	50	20	1	10
10750	-1506210364	50	20	5	5
10752	-1506206008	50	20	5	50
10754	-1506203336	50	20	10	10
10756	-1506203210	100	1	1	5
10758	-1506202950	100	1	1	50
10760	-1506202756	100	1	5	10
10762	-1506194194	100	1	10	5
10764	-1506172131	100	1	10	50
10766	-1506162418	100	5	1	10
10768	-1506157511	100	5	5	5
10770	-1506157409	100	5	5	50
10772	-1506157223	100	5	10	10
10774	-1506157018	100	10	1	5
10776	-1506156897	100	10	1	50
10778	-1506150210	100	10	5	10
10780	-1506150050	100	10	10	5
10782	-1506149285	100	10	10	50
10784	-1506147619	100	15	1	10
10786	-1506143342	100	15	5	5
10788	-1506116782	100	15	5	50
10790	-1506108531	100	15	10	10
10792	-1506102179	100	20	1	5
10794	-1506097819	100	20	1	50
10796	-1506084802	100	20	5	10
10798	-1506082982	100	20	10	5
10800	-1506082571	100	20	10	50
10802	-1506082227	10	1	1	10
10804	-1506082021	10	1	5	5
10806	-1506070289	10	1	5	50
10808	-1506066168	10	1	10	10
10810	-1506065992	10	5	1	5
10812	-1506065798	10	5	1	50
10814	-1506065563	10	5	5	10
10816	-1506064268	10	5	10	5
10818	-1506052326	10	5	10	50
10820	-1506047121	10	10	1	10
10822	-1506040321	10	10	5	5
10824	-1506040119	10	10	5	50
10826	-1506017044	10	10	10	10
10828	-1506013259	10	15	1	5
10830	-1506012411	10	15	1	50
10832	-1506011834	10	15	5	10
10834	-1506010042	10	15	10	5
10836	-1506003660	10	15	10	50
10838	-1505987439	10	20	1	10
10840	-1505982699	10	20	5	5
10842	-1505979625	10	20	5	50
10844	-1505979469	10	20	10	10
10846	-1505978009	50	1	1	5
10848	-1505977841	50	1	1	50
10850	-1505970360	50	1	5	10
10852	-1505963740	50	1	10	5
10854	-1505963242	50	1	10	50
10856	-1505963040	50	5	1	10
10858	-1505961637	50	5	5	5
10860	-1505960855	50	5	5	50
10862	-1505960702	50	5	10	10
10864	-1505954561	50	10	1	5
10866	-1505950373	50	10	1	50
10868	-1505943356	50	10	5	10
10870	-1505943075	50	10	10	5
10872	-1505941542	50	10	10	50
10874	-1505941026	50	15	1	10
10876	-1505939718	50	15	5	5
10878	-1505931997	50	15	5	50
10880	-1505928466	50	15	10	10
10882	-1505924182	50	20	1	5
10884	-1505923658	50	20	1	50
10886	-1505923408	50	20	5	10
10888	-1505921770	50	20	10	5
10890	-1505917727	50	20	10	50
10892	-1505917611	100	1	1	10
10894	-1505916057	100	1	5	5
10896	-1505915947	100	1	5	50
10898	-1505911728	100	1	10	10
10900	-1505902356	100	5	1	5
10902	-1505902163	100	5	1	50
10904	-1505891486	100	5	5	10
10906	-1505891313	100	5	10	5
10908	-1505883596	100	5	10	50
10910	-1505867921	100	10	1	10
10912	-1505863223	100	10	5	5
10914	-1505862990	100	10	5	50
10916	-1505862719	100	10	10	10
10918	-1505855033	100	15	1	5
10920	-1505854826	100	15	1	50
10922	-1505842957	100	15	5	10
10924	-1505839840	100	15	10	5
10926	-1505833816	100	15	10	50
10928	-1505826951	100	20	1	10
10930	-1505816142	100	20	5	5
10932	-1505815091	100	20	5	50
10934	-1505814567	100	20	10	10
10936	-1505810559	10	1	1	5
10938	-1505804909	10	1	1	50
10940	-1505800254	10	1	5	10
10942	-1505799911	10	1	10	5
10944	-1505793971	10	1	10	50
10946	-1505793745	10	5	1	10
10948	-1505792525	10	5	5	5
10950	-1505783079	10	5	5	50
10952	-1505778562	10	5	10	10
10954	-1505777781	10	10	1	5
10956	-1505777113	10	10	1	50
10958	-1505776876	10	10	5	10
10960	-1505776694	10	10	10	5
10962	-1505775766	10	10	10	50
10964	-1505775611	10	15	1	10
10966	-1505769822	10	15	5	5
10968	-1505769450	10	15	5	50
10970	-1505762814	10	15	10	10
10972	-1505761231	10	20	1	5
10974	-1505761042	10	20	1	50
10976	-1505752537	10	20	5	10
10978	-1505741440	10	20	10	5
10980	-1505738902	10	20	10	50
10982	-1505738715	50	1	1	10
10984	-1505722279	50	1	5	5
10986	-1505722108	50	1	5	50
10988	-1505716396	50	1	10	10
10990	-1505700156	50	5	1	5
10992	-1505697306	50	5	1	50
10994	-1505693419	50	5	5	10
10996	-1505692132	50	5	10	5
10998	-1505692020	50	5	10	50
11000	-1505691949	50	10	1	10
11002	-1505691035	50	10	5	5
11004	-1505690068	50	10	5	50
11006	-1505689902	50	10	10	10
11008	-1505678742	50	15	1	5
11010	-1505678504	50	15	1	50
11012	-1505672440	50	15	5	10
11014	-1505666930	50	15	10	5
11016	-1505652698	50	15	10	50
11018	-1505646678	50	20	1	10
11020	-1505608380	50	20	5	5
11022	-1505608192	50	20	5	50
11024	-1505608063	50	20	10	10
11026	-1505606254	100	1	1	5
11028	-1505604942	100	1	1	50
11030	-1505597695	100	1	5	10
11032	-1505590920	100	1	10	5
11034	-1505566784	100	1	10	50
11036	-1505565852	100	5	1	10
11038	-1505559583	100	5	5	5
11040	-1505558617	100	5	5	50
11042	-1505557376	100	5	10	10
11044	-1505539206	100	10	1	5
11046	-1505538045	100	10	1	50
11048	-1505537855	100	10	5	10
11050	-1505531271	100	10	10	5
11052	-1505530195	100	10	10	50
11054	-1505529067	100	15	1	10
11056	-1505510138	100	15	5	5
11058	-1505509948	100	15	5	50
11060	-1505503093	100	15	10	10
11062	-1505499946	100	20	1	5
11064	-1505495507	100	20	1	50
11066	-1505489756	100	20	5	10
11068	-1505465075	100	20	10	5
11070	-1505462143	100	20	10	50
11072	-1505461976	10	1	1	10
11074	-1505458576	10	1	5	5
11076	-1505448917	10	1	5	50
11078	-1505447855	10	1	10	10
11080	-1505443310	10	5	1	5
11082	-1505437998	10	5	1	50
11084	-1505433037	10	5	5	10
11086	-1505426626	10	5	10	5
11088	-1505425409	10	5	10	50
11090	-1505425225	10	10	1	10
11092	-1505425051	10	10	5	5
11094	-1505404008	10	10	5	50
11096	-1505398895	10	10	10	10
11098	-1505395832	10	15	1	5
11100	-1505382779	10	15	1	50
11102	-1505381014	10	15	5	10
11104	-1505380560	10	15	10	5
11106	-1505376310	10	15	10	50
11108	-1505375019	10	20	1	10
11110	-1505374820	10	20	5	5
11112	-1505374325	10	20	5	50
11114	-1505364024	10	20	10	10
11116	-1505363811	50	1	1	5
11118	-1505361046	50	1	1	50
11120	-1505342318	50	1	5	10
11122	-1505337301	50	1	10	5
11124	-1505328443	50	1	10	50
11126	-1505328242	50	5	1	10
11128	-1505326959	50	5	5	5
11130	-1505318147	50	5	5	50
11132	-1505318022	50	5	10	10
11134	-1505310306	50	10	1	5
11136	-1505303486	50	10	1	50
11138	-1505297650	50	10	5	10
11140	-1505297425	50	10	10	5
11142	-1505297307	50	10	10	50
11144	-1505295498	50	15	1	10
11146	-1505292286	50	15	5	5
11148	-1505292204	50	15	5	50
11150	-1505287614	50	15	10	10
11152	-1505284402	50	20	1	5
11154	-1505268662	50	20	1	50
11156	-1505256929	50	20	5	10
11158	-1505255567	50	20	10	5
11160	-1505252988	50	20	10	50
11162	-1505252828	100	1	1	10
11164	-1505252685	100	1	5	5
11166	-1505219398	100	1	5	50
11168	-1505219230	100	1	10	10
11170	-1505219008	100	5	1	5
11172	-1505218672	100	5	1	50
11174	-1505200296	100	5	5	10
11176	-1505200199	100	5	10	5
11178	-1505196973	100	5	10	50
11180	-1505196848	100	10	1	10
11182	-1505196547	100	10	5	5
11184	-1505188379	100	10	5	50
11186	-1505187028	100	10	10	10
11188	-1505186851	100	15	1	5
11190	-1505186518	100	15	1	50
11192	-1505185312	100	15	5	10
11194	-1505183660	100	15	10	5
11196	-1505183033	100	15	10	50
11198	-1505182880	100	20	1	10
11200	-1505174170	100	20	5	5
11202	-1505159492	100	20	5	50
11204	-1505155692	100	20	10	10
11206	-1505142450	10	1	1	5
11208	-1505120375	10	1	1	50
11210	-1505119872	10	1	5	10
11212	-1505119195	10	1	10	5
11214	-1505110842	10	1	10	50
11216	-1505109839	10	5	1	10
11218	-1505109589	10	5	5	5
11220	-1505107973	10	5	5	50
11222	-1505103892	10	5	10	10
11224	-1505103551	10	10	1	5
11226	-1505093373	10	10	1	50
11228	-1505093306	10	10	5	10
11230	-1505088903	10	10	10	5
11232	-1505088698	10	10	10	50
11234	-1505088516	10	15	1	10
11236	-1505088331	10	15	5	5
11238	-1505084647	10	15	5	50
11240	-1505081369	10	15	10	10
11242	-1505081016	10	20	1	5
11244	-1505080742	10	20	1	50
11246	-1505080336	10	20	5	10
11248	-1505080138	10	20	10	5
11250	-1505079381	10	20	10	50
11252	-1505079110	50	1	1	10
11254	-1505075093	50	1	5	5
11256	-1505074966	50	1	5	50
11258	-1505068231	50	1	10	10
11260	-1505064936	50	5	1	5
11262	-1505064721	50	5	1	50
11264	-1505064375	50	5	5	10
11266	-1505064157	50	5	10	5
11268	-1505063911	50	5	10	50
11270	-1505063535	50	10	1	10
11272	-1505058959	50	10	5	5
11274	-1505043472	50	10	5	50
11276	-1505043314	50	10	10	10
11278	-1505038411	50	15	1	5
11280	-1505035049	50	15	1	50
11282	-1505034929	50	15	5	10
11284	-1505034436	50	15	10	5
11286	-1505034148	50	15	10	50
11288	-1505032301	50	20	1	10
11290	-1505031320	50	20	5	5
11292	-1505026656	50	20	5	50
11294	-1505025792	50	20	10	10
11296	-1505021065	100	1	1	5
11298	-1505020156	100	1	1	50
11300	-1505010799	100	1	5	10
11302	-1505010563	100	1	10	5
11304	-1505006872	100	1	10	50
11306	-1505001524	100	5	1	10
11308	-1504998575	100	5	5	5
11310	-1504998127	100	5	5	50
11312	-1504989971	100	5	10	10
11314	-1504989647	100	10	1	5
11316	-1504989149	100	10	1	50
11318	-1504987198	100	10	5	10
11320	-1504979502	100	10	10	5
11322	-1504975659	100	10	10	50
11324	-1504958665	100	15	1	10
11326	-1504958493	100	15	5	5
11328	-1504944381	100	15	5	50
11330	-1504944120	100	15	10	10
11332	-1504937592	100	20	1	5
11334	-1504936799	100	20	1	50
11336	-1504936367	100	20	5	10
11338	-1504935079	100	20	10	5
11340	-1504934454	100	20	10	50
11342	-1504933694	10	1	1	10
11344	-1504933491	10	1	5	5
11346	-1504931093	10	1	5	50
11348	-1504926307	10	1	10	10
11350	-1504925983	10	5	1	5
11352	-1504924624	10	5	1	50
11354	-1504917354	10	5	5	10
11356	-1504915543	10	5	10	5
11358	-1504911952	10	5	10	50
11360	-1504911769	10	10	1	10
11362	-1504911540	10	10	5	5
11364	-1504904155	10	10	5	50
11366	-1504851399	10	10	10	10
11368	-1504788727	10	15	1	5
11370	-1504788285	10	15	1	50
11372	-1504787568	10	15	5	10
11374	-1504787281	10	15	10	5
11376	-1504780842	10	15	10	50
11378	-1504779611	10	20	1	10
11380	-1504779346	10	20	5	5
11382	-1504779104	10	20	5	50
11384	-1504778790	10	20	10	10
11386	-1504560595	50	1	1	5
11388	-1504507417	50	1	1	50
11390	-1504504019	50	1	5	10
11392	-1504503845	50	1	10	5
11394	-1504503060	50	1	10	50
11396	-1504502653	50	5	1	10
11398	-1504502483	50	5	5	5
11400	-1504501120	50	5	5	50
11402	-1504492184	50	5	10	10
11404	-1504485140	50	10	1	5
11406	-1504475892	50	10	1	50
11408	-1504475703	50	10	5	10
11410	-1504470303	50	10	10	5
11412	-1504470034	50	10	10	50
11414	-1504469867	50	15	1	10
11416	-1504467527	50	15	5	5
11418	-1504451379	50	15	5	50
11420	-1504451261	50	15	10	10
11422	-1504451093	50	20	1	5
11424	-1504447716	50	20	1	50
11426	-1504442597	50	20	5	10
11428	-1504436774	50	20	10	5
11430	-1504402496	50	20	10	50
11432	-1504402255	100	1	1	10
11434	-1504398576	100	1	5	5
11436	-1504397995	100	1	5	50
11438	-1504397879	100	1	10	10
11440	-1504397726	100	5	1	5
11442	-1504389796	100	5	1	50
11444	-1504336271	100	5	5	10
11446	-1504288495	100	5	10	5
11448	-1504275632	100	5	10	50
11450	-1504275340	100	10	1	10
11452	-1504267488	100	10	5	5
11454	-1504138239	100	10	5	50
11456	-1504130238	100	10	10	10
11458	-1504129092	100	15	1	5
11460	-1504126290	100	15	1	50
11462	-1504126147	100	15	5	10
11464	-1504125643	100	15	10	5
11466	-1504117018	100	15	10	50
11468	-1504115771	100	20	1	10
11470	-1504105101	100	20	5	5
11472	-1504104861	100	20	5	50
11474	-1504104670	100	20	10	10
11476	-1504100099	10	1	1	5
11478	-1504098476	10	1	1	50
11480	-1504084590	10	1	5	10
11482	-1504080133	10	1	10	5
11484	-1504079326	10	1	10	50
11486	-1504073191	10	5	1	10
11488	-1504073026	10	5	5	5
11490	-1504063961	10	5	5	50
11492	-1504059085	10	5	10	10
11494	-1504058927	10	10	1	5
11496	-1504058818	10	10	1	50
11498	-1504037285	10	10	5	10
11500	-1504035718	10	10	10	5
11502	-1504032280	10	10	10	50
11504	-1504032098	10	15	1	10
11506	-1504031910	10	15	5	5
11508	-1504025156	10	15	5	50
11510	-1504020232	10	15	10	10
11512	-1504017603	10	20	1	5
11514	-1504013916	10	20	1	50
11516	-1504012886	10	20	5	10
11518	-1504012712	10	20	10	5
11520	-1504012431	10	20	10	50
11522	-1504012168	50	1	1	10
11524	-1504005797	50	1	5	5
11526	-1503977226	50	1	5	50
11528	-1503968107	50	1	10	10
11530	-1503964261	50	5	1	5
11532	-1503963965	50	5	1	50
11534	-1503963393	50	5	5	10
11536	-1503962987	50	5	10	5
11538	-1503962688	50	5	10	50
11540	-1503962500	50	10	1	10
11542	-1503962307	50	10	5	5
11544	-1503952155	50	10	5	50
11546	-1503948976	50	10	10	10
11548	-1503936201	50	15	1	5
11550	-1503932010	50	15	1	50
11552	-1503931289	50	15	5	10
11554	-1503926017	50	15	10	5
11556	-1503921471	50	15	10	50
11558	-1503921285	50	20	1	10
11560	-1503918490	50	20	5	5
11562	-1503916071	50	20	5	50
11564	-1503908380	50	20	10	10
11566	-1503907878	100	1	1	5
11568	-1503907762	100	1	1	50
11570	-1503907492	100	1	5	10
11572	-1503863796	100	1	10	5
11574	-1503857122	100	1	10	50
11576	-1503849747	100	5	1	10
11578	-1503846747	100	5	5	5
11580	-1503842666	100	5	5	50
11582	-1503828121	100	5	10	10
11584	-1503824842	100	10	1	5
11586	-1503824490	100	10	1	50
11588	-1503815581	100	10	5	10
11590	-1503770085	100	10	10	5
11592	-1503769914	100	10	10	50
11594	-1503750613	100	15	1	10
11596	-1503750483	100	15	5	5
11598	-1503739439	100	15	5	50
11600	-1503731387	100	15	10	10
11602	-1503729415	100	20	1	5
11604	-1503728977	100	20	1	50
11606	-1503713292	100	20	5	10
11608	-1503673443	100	20	10	5
11610	-1503671535	100	20	10	50
11612	-1503671315	10	1	1	10
11614	-1503671077	10	1	5	5
11616	-1503670165	10	1	5	50
11618	-1503669840	10	1	10	10
11620	-1503637207	10	5	1	5
11622	-1503636993	10	5	1	50
11624	-1503628796	10	5	5	10
11626	-1503622000	10	5	10	5
11628	-1503617641	10	5	10	50
11630	-1503617360	10	10	1	10
11632	-1503608438	10	10	5	5
11634	-1503598823	10	10	5	50
11636	-1503598697	10	10	10	10
11638	-1503597551	10	15	1	5
11640	-1503595935	10	15	1	50
11642	-1503595591	10	15	5	10
11644	-1503595270	10	15	10	5
11646	-1503594774	10	15	10	50
11648	-1503594510	10	20	1	10
11650	-1503578568	10	20	5	5
11652	-1503576935	10	20	5	50
11654	-1503569883	10	20	10	10
11656	-1503569519	50	1	1	5
11658	-1503568299	50	1	1	50
11660	-1503568098	50	1	5	10
11662	-1503566511	50	1	10	5
11664	-1503562774	50	1	10	50
11666	-1503562671	50	5	1	10
11668	-1503562398	50	5	5	5
11670	-1503557518	50	5	5	50
11672	-1503557449	50	5	10	10
11674	-1503555658	50	10	1	5
11676	-1503554835	50	10	1	50
11678	-1503553949	50	10	5	10
11680	-1503553697	50	10	10	5
11682	-1503505107	50	10	10	50
11684	-1503504806	50	15	1	10
11686	-1503500486	50	15	5	5
11688	-1503496951	50	15	5	50
11690	-1503466461	50	15	10	10
11692	-1503459856	50	20	1	5
11694	-1503452404	50	20	1	50
11696	-1503452295	50	20	5	10
11698	-1503437219	50	20	10	5
11700	-1503430004	50	20	10	50
11702	-1503428120	100	1	1	10
11704	-1503427815	100	1	5	5
11706	-1503426131	100	1	5	50
11708	-1503420665	100	1	10	10
11710	-1503420488	100	5	1	5
11712	-1503410338	100	5	1	50
11714	-1503401973	100	5	5	10
11716	-1503401493	100	5	10	5
11718	-1503398063	100	5	10	50
11720	-1503397915	100	10	1	10
11722	-1503397712	100	10	5	5
11724	-1503395631	100	10	5	50
11726	-1503394808	100	10	10	10
11728	-1503393771	100	15	1	5
11730	-1503393628	100	15	1	50
11732	-1503378955	100	15	5	10
11734	-1503373652	100	15	10	5
11736	-1503368439	100	15	10	50
11738	-1503359888	100	20	1	10
11740	-1503353358	100	20	5	5
11742	-1503353235	100	20	5	50
11744	-1503343270	100	20	10	10
11746	-1503268451	10	1	1	5
11748	-1503260717	10	1	1	50
11750	-1503250630	10	1	5	10
11752	-1503250556	10	1	10	5
11754	-1503250157	10	1	10	50
11756	-1503250067	10	5	1	10
11758	-1503246088	10	5	5	5
11760	-1503241867	10	5	5	50
11762	-1503241494	10	5	10	10
11764	-1503241249	10	10	1	5
11766	-1503228606	10	10	1	50
11768	-1503228426	10	10	5	10
11770	-1503217184	10	10	10	5
11772	-1503201631	10	10	10	50
11774	-1503191776	10	15	1	10
11776	-1503190307	10	15	5	5
11778	-1503188315	10	15	5	50
11780	-1503179498	10	15	10	10
11782	-1503177556	10	20	1	5
11784	-1503169535	10	20	1	50
11786	-1503169368	10	20	5	10
11788	-1503168986	10	20	10	5
11790	-1503168454	10	20	10	50
11792	-1503166730	50	1	1	10
11794	-1503159132	50	1	5	5
11796	-1503031240	50	1	5	50
11798	-1503031110	50	1	10	10
11800	-1502776588	50	5	1	5
11802	-1502773487	50	5	1	50
11804	-1502773407	50	5	5	10
11806	-1502771332	50	5	10	5
11808	-1502766648	50	5	10	50
11810	-1502766065	50	10	1	10
11812	-1502751489	50	10	5	5
11814	-1502751344	50	10	5	50
11816	-1502751303	50	10	10	10
11818	-1502750775	50	15	1	5
11820	-1502750049	50	15	1	50
11822	-1502746593	50	15	5	10
11824	-1502746410	50	15	10	5
11826	-1502736806	50	15	10	50
11828	-1502731435	50	20	1	10
11830	-1502728386	50	20	5	5
11832	-1502727187	50	20	5	50
11834	-1502727063	50	20	10	10
11836	-1502726994	100	1	1	5
11838	-1502725811	100	1	1	50
11840	-1502725243	100	1	5	10
11842	-1502704893	100	1	10	5
11844	-1502704742	100	1	10	50
11846	-1502701119	100	5	1	10
11848	-1502700275	100	5	5	5
11850	-1502700163	100	5	5	50
11852	-1502699483	100	5	10	10
11854	-1502695691	100	10	1	5
11856	-1502694105	100	10	1	50
11858	-1502691009	100	10	5	10
11860	-1502690582	100	10	10	5
11862	-1502688507	100	10	10	50
11864	-1502687036	100	15	1	10
11866	-1502684777	100	15	5	5
11868	-1502679765	100	15	5	50
11870	-1502675971	100	15	10	10
11872	-1502674973	100	20	1	5
11874	-1502673548	100	20	1	50
11876	-1502671204	100	20	5	10
11878	-1502668080	100	20	10	5
11880	-1502665607	100	20	10	50
11882	-1502659684	10	1	1	10
11884	-1502657374	10	1	5	5
11886	-1502657293	10	1	5	50
11888	-1502656917	10	1	10	10
11890	-1502652843	10	5	1	5
11892	-1502647663	10	5	1	50
11894	-1502647521	10	5	5	10
11896	-1502646115	10	5	10	5
11898	-1502645647	10	5	10	50
11900	-1502645504	10	10	1	10
11902	-1502644963	10	10	5	5
11904	-1502644841	10	10	5	50
11906	-1502644200	10	10	10	10
11908	-1502632093	10	15	1	5
11910	-1502630407	10	15	1	50
11912	-1502625656	10	15	5	10
11914	-1502613752	10	15	10	5
11916	-1502610312	10	15	10	50
11918	-1502606702	10	20	1	10
11920	-1502606226	10	20	5	5
11922	-1502604314	10	20	5	50
11924	-1502604212	10	20	10	10
11926	-1502603602	50	1	1	5
11928	-1502577088	50	1	1	50
11930	-1502572986	50	1	5	10
11932	-1502559010	50	1	10	5
11934	-1502556455	50	1	10	50
11936	-1502556335	50	5	1	10
11938	-1502554924	50	5	5	5
11940	-1502551708	50	5	5	50
11942	-1502551617	50	5	10	10
11944	-1502549928	50	10	1	5
11946	-1502548197	50	10	1	50
11948	-1502548025	50	10	5	10
11950	-1502547831	50	10	10	5
11952	-1502547047	50	10	10	50
11954	-1502546406	50	15	1	10
11956	-1502546294	50	15	5	5
11958	-1502546131	50	15	5	50
11960	-1502541906	50	15	10	10
11962	-1502530193	50	20	1	5
11964	-1502530104	50	20	1	50
11966	-1502524968	50	20	5	10
11968	-1502497189	50	20	10	5
11970	-1502494870	50	20	10	50
11972	-1502494371	100	1	1	10
11974	-1502491239	100	1	5	5
11976	-1502491105	100	1	5	50
11978	-1502488578	100	1	10	10
11980	-1502481670	100	5	1	5
11982	-1502481576	100	5	1	50
11984	-1502477796	100	5	5	10
11986	-1502475853	100	5	10	5
11988	-1502473700	100	5	10	50
11990	-1502473649	100	10	1	10
11992	-1502465647	100	10	5	5
11994	-1502460538	100	10	5	50
11996	-1502460414	100	10	10	10
11998	-1502458591	100	15	1	5
12000	-1502457870	100	15	1	50
12002	-1502457454	100	15	5	10
12004	-1502454992	100	15	10	5
12006	-1502450906	100	15	10	50
12008	-1502450750	100	20	1	10
12010	-1502450709	100	20	5	5
12012	-1502445013	100	20	5	50
12014	-1502440818	100	20	10	10
12016	-1502440718	10	1	1	5
12018	-1502438379	10	1	1	50
12020	-1502433737	10	1	5	10
12022	-1502433665	10	1	10	5
12024	-1502422319	10	1	10	50
12026	-1502404011	10	5	1	10
12028	-1502401905	10	5	5	5
12030	-1502399889	10	5	5	50
12032	-1502399820	10	5	10	10
12034	-1502385815	10	10	1	5
12036	-1502382533	10	10	1	50
12038	-1502376774	10	10	5	10
12040	-1502376652	10	10	10	5
12042	-1502375748	10	10	10	50
12044	-1502374581	10	15	1	10
12046	-1502374478	10	15	5	5
12048	-1502374325	10	15	5	50
12050	-1502372510	10	15	10	10
12052	-1502371921	10	20	1	5
12054	-1502369556	10	20	1	50
12056	-1502367405	10	20	5	10
12058	-1502367253	10	20	10	5
12060	-1502367171	10	20	10	50
12062	-1502360348	50	1	1	10
12064	-1502349417	50	1	5	5
